             4.33433             1.09921            0.578188             3.45438            0.738691          -0.0396011             3.66941             1.00503            0.803461              3.5206             1.07348            0.986557
             2.65856            0.403035           -0.584166             1.96057            0.228491            -3.29506             3.30429            0.883294           -0.408535             3.08581            0.785573          -0.0931933
             5.90416             3.95449             16.5859             4.17217             2.14711             7.90017             4.38249             1.59997              4.2672             3.76762             1.22957             5.18053
             3.89082             0.86314            0.250619             2.77854            0.503074           -0.998472             2.66027            0.627406            -1.09013             3.34824            0.903429            -1.30052
             2.10037            0.248555            -1.20823             3.36837            0.773924           -0.170853             3.81138             1.19486            0.278144             3.63629             1.03016           -0.225076
             5.16705             1.79222             1.73301             5.36549             2.11582             2.64554             4.49716             1.61453             1.73364             3.60193             1.07917              2.0871
             4.18783             1.01492            0.461261             4.41144             1.15662            0.663161             3.75344             1.09164             1.10628             3.47406             1.01355             1.11579
             1.20691           0.0422623            -7.64866             1.16559           0.0337161            -10.2145             3.27313             1.19813             3.78333             3.52604             1.03865            0.810082
             3.19969            0.579708           -0.190962             3.63359            0.765165           0.0907649             4.59117              1.5552              1.7293             3.57288             1.09884            -2.16759
             3.58925            0.729501            0.056138             3.74279            0.797626            0.155217             3.21848             0.71383           -0.204169              3.6016            0.998435           -0.377772
             4.61368             1.28279            0.841856             4.21404             1.05517            0.521005             4.36723             1.36389            0.949091              3.7599             1.07463            0.180598
             1.10005           0.0202121            -15.8872             2.52372            0.455267            -7.79922             3.43745            0.959438            -17.8702             3.87311             1.17152           -0.803228
             4.79325             1.42151             1.05588             4.53667             1.24434            0.794727             4.21355             1.41036             2.01364             3.67273             1.09298            -2.06547
             2.27183            0.293521           -0.972933             1.78744            0.178023            -3.08054             3.00076            0.704245            -2.66205             3.61399             1.12444             2.24261
             4.62452             1.29064            0.853564             4.89604             1.54174             1.29393             4.40867             1.78071             4.87965             3.78623             1.29375             2.76952
             3.95899            0.895992             0.29666             3.66852            0.770755            0.109942             3.28934            0.759408            -1.12418             3.61643             1.09168           -0.118528
             2.99726            0.509911           -0.326827             2.92955            0.487857           -0.375378             4.02918             1.14749            0.698116             3.60866             1.07605             42.5829
              1.5411            0.114535            -2.82713             1.38121           0.0799052            -4.98582             2.47891            0.465317            -8.22845             3.51443            0.950006            -2.10529
             1.55697            0.118102            -2.73987             1.53241            0.112604            -2.88336             3.72713             1.60225             7.02267             3.49059              1.0119             1.71621
              4.6574             1.31483            0.889917             3.18927             0.73529           -0.581981             3.55886            0.869642            -1.70928             3.56202             1.05366            0.616025
              2.4975            0.355961           -0.728945             3.26612            0.644887           -0.189858             3.10717            0.593146           -0.331385               3.541             1.02768            0.585334
             2.24818            0.287197            -1.00229             3.83679             1.22536            0.823066             3.15761            0.882798            -2.65885             3.57695             1.07813             2.79452
             3.06719            0.533479           -0.278847             2.39996             0.34597            -1.14764             2.99316            0.667645           -0.688704             3.47063            0.969383            0.363902
             2.11462            0.252218            -1.18643             3.22248            0.674518           -0.305791             3.20086            0.787273           -0.471875             3.37366            0.939579            0.894975
             3.92915             0.88148            0.276376             4.72885             1.62144             1.77647             4.06565             1.20349            0.954343             3.53333            0.973126             1.39494
             3.20668            0.582209           -0.186411             4.54064             2.13392             6.23927             3.55787             1.07268             1.31137             3.49709             1.02768             19.4544
             3.54483            0.711242           0.0281745             3.69009             0.77421            0.121027             3.41792            0.707738           -0.116206             3.51236            0.956069            0.637815
             3.40901              0.6574          -0.0572302             3.42888            0.665127          -0.0447207             3.33464            0.700387           -0.624987             3.43287            0.982339            -27.2855
             2.34239            0.312629           -0.890149             4.05496             1.69054             2.95372             4.01979             1.49457             1.44242             3.54869             1.09022             11.7094
             1.71809            0.155039            -2.06388             3.35392             0.87714           -0.352985              4.3522             1.55367              1.8798             3.55701            0.944123            -0.30777
              3.5854            0.727904             0.05371             4.10067             1.00616            0.448998             3.89463             1.05543          -0.0617782             3.73486             1.17113            0.828004
             1.38925           0.0810463            -4.00696              3.0331            0.705271             -1.5474             3.10178            0.625625           -0.805317             3.40208            0.939402           -0.272524
             2.57416            0.378091           -0.657634             3.67137            0.889682            0.182998             3.50665            0.847388            -0.84907             3.54821             1.01056            0.994867
             4.88025             1.49633              1.1787             4.13082             1.07156            0.552016             3.59754             1.07776              1.0266              3.4047            0.825679           -0.458298
             2.09149            0.246282            -1.22204             3.91646             1.60415             2.43942             2.42165            0.532666            -6.09847             3.47328             1.04996            0.982552
             2.22882            0.282049            -1.02698             1.78546            0.176462            -2.80364             3.05169             1.11839            -4.01901             3.56282             1.08099             0.81004
             4.84634              1.4665             1.12903              4.7479             1.38772             1.00502              3.7462             1.69178             17.3346             3.51403             1.03619              2.0588
             1.87425            0.192189            -1.63359             1.71367            0.154709            -2.19718             2.67555             0.47159           -0.931314             3.41918            0.931722           -0.136829
             3.07303            0.535469           -0.274902             3.18739            0.576153           -0.200056             3.16626            0.776253            0.210439             3.37208            0.956295            -0.68723
             1.86913             0.19095            -1.64544             3.20536            0.711524           -0.439092             3.66396             1.06661            0.617773             3.35091            0.916002            -3.08937
             1.41072           0.0857146            -3.78863             2.27805            0.323105             -2.0076             3.59786             0.92635            -0.71936             3.81829             1.18683            -7.37526
             4.92501             1.53713             1.24822             4.76432             1.40635             1.03967             3.54956            0.927828           -0.177377             3.53351            0.967895           -0.238783
             1.71696            0.154776            -2.06761             3.61418             1.24021            0.543391             4.02885             1.54957             2.39925             3.51035              1.0622             1.14698
             2.79643            0.445171           -0.473309              3.4654            0.715504          -0.0260919             3.61716            0.934988           -0.469045             3.46034            0.979001            -1.87231
             2.56099            0.374254           -0.669552             1.79672            0.190383            -24.8548             3.57203             1.23441             2.80077             3.31024            0.935018            -1.69857
